,80
,81
,81
,79
,77
,70
,72
,78
,82
,79
,78
,78
,75
,78
,78
,79
,79
,79
,76
,73
,66
,70
,76
,72
,78
,81
,72
,71
,77
,79
,79
,79
,78
,81
,77
,74
,74
,77
,78
,80
,80
,78
,74
,76
,77
,72
,70
,68
,75
,77
,77
,73
,75
,78
,75
,73
,78
,77
,79
,80
,80
,79
,77
,78
,79
,79
,80
,76
,75
,72
,78
,78
,77
,77
,74
,69
,78
,77
,74
,72
,72
,70
,78
,78
,77
,76
,73
,71
,78
,80
,75
,70
,77
,77
,78
,72
,68
,71
,76
,69
,71
,70
,67
,69
,75
,78
,80
,78
,77
,78
,79
,78
,72
,74
,77
,73
,75
,76
,75
,72
,69
,79
,79
,79
,75
,80
,78
,72
,78
,75
,82
,85
,83
,79
,78
,70
,73
,76
,75
,74
,67
,67
,73
,0
,0
,0
,74
,0
,0
,0
,0
,0
,64
,61
,58
,0
,62
,63
,0
,59
,0
,58
,0
,0
,63
,63
,60
,0
,0
,64
,65
,64
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,56
,57
,59
,64
,62
,66
,0
,62
,0
,68
,64
,59
,0
,0
,60
,63
,61
,63
,64
,65
,66
,0
,65
,74
,79
,74
,0
,0
,0
,73
,74
,82
,80
,72
,67
,75
,73
,71
,79
,80
,83
,0
,80
,81
,0
,0
,84
,85
,0
,75
,72
,75
,69
,0
,0
,0
,70
,0
,68
,0
,0
,84
,72
,73
,81
,84
,79
,75
,76
,0
,81
,75
,72
,0
,0
,0
,73
,72
,73
,72
,0
,0
,72
,68
,0
,0
,0
,72
,64
,0
,0
,81
,0
,0
,0
,61
,76
,0
,74
,72
,0
,68
,64
,0
,66
,63
,0
,0
,60
,66
,72
,0
,82
,82
,75
,0
,84
,71
,66
,64
,0
,75
,74
,67
,70
,69
,66
,66
,75
,71
,66
,66
,67
,69
,67
,62
,67
,65
,75
,72
,69
,68
,62
,63
,66
,64
,66
,62
,64
,67
,63
,61
,0
,73
,76
,70
,69
,64
,62
,0
,0
,0
,72
,75
,72
,63
,70
,76
,69
,63
,61
,63
,65
,67
,65
,60
,60
,59
,66
,66
,58
,61
,0
,74
,80
,78
,69
,66
,65
,75
,77
,72
,79
,72
,75
,82
,75
,73
,76
,73
,79
,74
,76
,79
,79
,83
,76
,67
,68
,72
,70
,74
,74
,68
,77
,85
,79
,69
,63
,0
,73
,71
,65
,67
,64
,66
,64
,61
,65
,71
,68
,66
,65
,65
,68
,65
,63
,63
,70
,67
,62
,65
,64
,64
,65
,72
,75
,65
,66
,66
,66
,65
,58
,60
,67
,71
,73
,64
,61
,66
,65
,60
,60
,59
,64
,64
,62
,59
,0
,0
,0
,96
,87
,75
,70
,70
,78
,79
,76
,78
,0
,0
,67
,85
,90
,85
,0
,84
,76
,71
,73
,77
,77
,77
,70
,69
,72
,77
,70
,67
,70
,70
,70
,77
,0
,74
,70
,71
,71
,70
,69
,67
,73
,72
,77
,73
,70
,74
,70
,75
,76
,73
,0
,78
,76
,0
,77
,74
,74
,78
,69
,0
,65
,64
,74
,72
,62
,0
,0
,81
,73
,79
,73
,74
,73
,73
,76
,78
,71
,68
,75
,78
,79
,71
,74
,71
,67
,70
,0
,0
,69
,71
,74
,0
,91
,0
,67
,76
,0
,0
,76
,0
,0
,73
,0
,70
,0
,73
,72
,73
,81
,73
,0
,0
,0
,0
,0
,0
,77
,79
,0
,0
,0
,79
,0
,0
,0
,0
,0
,0
,0
,80
,80
,0
,0
,0
,0
,0
,0
,0
,63
,71
,0
,0
,0
,0
,0
,0
,67
,70
,0
,73
,70
,64
,70
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
